# https://data.humdata.org/dataset/movement-range-maps
ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-09-01,ISL,GADM,ISL.1_1,Austurland,0.06344,0.1135,full_february,DAY_OF_WEEK
2020-09-02,ISL,GADM,ISL.1_1,Austurland,0.06454,0.12381,full_february,DAY_OF_WEEK
2020-09-03,ISL,GADM,ISL.1_1,Austurland,-0.00685,0.10781,full_february,DAY_OF_WEEK
2020-09-04,ISL,GADM,ISL.1_1,Austurland,0.11831,0.15965,full_february,DAY_OF_WEEK
2020-09-05,ISL,GADM,ISL.1_1,Austurland,0.3166,0.16056,full_february,DAY_OF_WEEK
2020-09-06,ISL,GADM,ISL.1_1,Austurland,0.09489,0.19621,full_february,DAY_OF_WEEK
2020-09-07,ISL,GADM,ISL.1_1,Austurland,0.02053,0.12743,full_february,DAY_OF_WEEK
2020-09-08,ISL,GADM,ISL.1_1,Austurland,0.12419,0.11592,full_february,DAY_OF_WEEK
2020-09-09,ISL,GADM,ISL.1_1,Austurland,0.10869,0.10304,full_february,DAY_OF_WEEK
2020-09-10,ISL,GADM,ISL.1_1,Austurland,-0.04063,0.12728,full_february,DAY_OF_WEEK
2020-09-11,ISL,GADM,ISL.1_1,Austurland,0.27236,0.1129,full_february,DAY_OF_WEEK
2020-09-12,ISL,GADM,ISL.1_1,Austurland,0.22034,0.19359,full_february,DAY_OF_WEEK
2020-09-13,ISL,GADM,ISL.1_1,Austurland,0.17809,0.19465,full_february,DAY_OF_WEEK
2020-09-14,ISL,GADM,ISL.1_1,Austurland,0.07097,0.11129,full_february,DAY_OF_WEEK
2020-09-15,ISL,GADM,ISL.1_1,Austurland,0.12446,0.10413,full_february,DAY_OF_WEEK
2020-09-16,ISL,GADM,ISL.1_1,Austurland,0.21524,0.1367,full_february,DAY_OF_WEEK
2020-09-17,ISL,GADM,ISL.1_1,Austurland,-0.06551,0.12827,full_february,DAY_OF_WEEK
2020-09-18,ISL,GADM,ISL.1_1,Austurland,0.26313,0.09444,full_february,DAY_OF_WEEK
2020-09-19,ISL,GADM,ISL.1_1,Austurland,0.12752,0.14777,full_february,DAY_OF_WEEK
2020-09-20,ISL,GADM,ISL.1_1,Austurland,-0.07665,0.20072,full_february,DAY_OF_WEEK
2020-09-21,ISL,GADM,ISL.1_1,Austurland,-0.02236,0.10342,full_february,DAY_OF_WEEK
2020-09-22,ISL,GADM,ISL.1_1,Austurland,0.07489,0.0971,full_february,DAY_OF_WEEK
2020-09-23,ISL,GADM,ISL.1_1,Austurland,-0.07315,0.09743,full_february,DAY_OF_WEEK
2020-09-24,ISL,GADM,ISL.1_1,Austurland,-0.15351,0.14971,full_february,DAY_OF_WEEK
2020-09-25,ISL,GADM,ISL.1_1,Austurland,0.19508,0.09599,full_february,DAY_OF_WEEK
2020-09-26,ISL,GADM,ISL.1_1,Austurland,-0.00357,0.18623,full_february,DAY_OF_WEEK
2020-09-27,ISL,GADM,ISL.1_1,Austurland,-0.13441,0.28194,full_february,DAY_OF_WEEK
2020-09-28,ISL,GADM,ISL.1_1,Austurland,0.01104,0.10959,full_february,DAY_OF_WEEK
2020-09-29,ISL,GADM,ISL.1_1,Austurland,-0.0215,0.10667,full_february,DAY_OF_WEEK
2020-09-30,ISL,GADM,ISL.1_1,Austurland,-0.06894,0.14694,full_february,DAY_OF_WEEK
2020-10-01,ISL,GADM,ISL.1_1,Austurland,-0.00739,0.11187,full_february,DAY_OF_WEEK
2020-10-02,ISL,GADM,ISL.1_1,Austurland,0.19939,0.1368,full_february,DAY_OF_WEEK
2020-10-03,ISL,GADM,ISL.1_1,Austurland,0.00305,0.20919,full_february,DAY_OF_WEEK
2020-10-04,ISL,GADM,ISL.1_1,Austurland,-0.13038,0.2291,full_february,DAY_OF_WEEK
2020-10-05,ISL,GADM,ISL.1_1,Austurland,-0.00981,0.13728,full_february,DAY_OF_WEEK
2020-10-06,ISL,GADM,ISL.1_1,Austurland,-0.05982,0.13989,full_february,DAY_OF_WEEK
2020-10-07,ISL,GADM,ISL.1_1,Austurland,-0.05584,0.13344,full_february,DAY_OF_WEEK
2020-10-08,ISL,GADM,ISL.1_1,Austurland,-0.00751,0.13004,full_february,DAY_OF_WEEK
2020-10-09,ISL,GADM,ISL.1_1,Austurland,0.1304,0.1287,full_february,DAY_OF_WEEK
2020-10-10,ISL,GADM,ISL.1_1,Austurland,-0.03597,0.16592,full_february,DAY_OF_WEEK
2020-10-11,ISL,GADM,ISL.1_1,Austurland,-0.29797,0.28026,full_february,DAY_OF_WEEK
2020-10-12,ISL,GADM,ISL.1_1,Austurland,0.00372,0.12386,full_february,DAY_OF_WEEK
2020-10-13,ISL,GADM,ISL.1_1,Austurland,-0.02397,0.13141,full_february,DAY_OF_WEEK
2020-10-14,ISL,GADM,ISL.1_1,Austurland,-0.04915,0.13478,full_february,DAY_OF_WEEK
2020-10-15,ISL,GADM,ISL.1_1,Austurland,0.00523,0.12217,full_february,DAY_OF_WEEK
2020-10-16,ISL,GADM,ISL.1_1,Austurland,0.22421,0.12107,full_february,DAY_OF_WEEK
2020-10-17,ISL,GADM,ISL.1_1,Austurland,0.07019,0.19678,full_february,DAY_OF_WEEK
2020-10-18,ISL,GADM,ISL.1_1,Austurland,-0.10761,0.27346,full_february,DAY_OF_WEEK
2020-10-19,ISL,GADM,ISL.1_1,Austurland,-0.04935,0.13387,full_february,DAY_OF_WEEK
2020-10-20,ISL,GADM,ISL.1_1,Austurland,-0.04898,0.1122,full_february,DAY_OF_WEEK
2020-10-21,ISL,GADM,ISL.1_1,Austurland,-0.01411,0.10874,full_february,DAY_OF_WEEK
2020-10-22,ISL,GADM,ISL.1_1,Austurland,-0.08579,0.13486,full_february,DAY_OF_WEEK
2020-10-23,ISL,GADM,ISL.1_1,Austurland,-0.04918,0.16289,full_february,DAY_OF_WEEK
2020-10-24,ISL,GADM,ISL.1_1,Austurland,-0.31553,0.28993,full_february,DAY_OF_WEEK
2020-10-25,ISL,GADM,ISL.1_1,Austurland,-0.32478,0.22438,full_february,DAY_OF_WEEK
2020-10-26,ISL,GADM,ISL.1_1,Austurland,-0.12548,0.14406,full_february,DAY_OF_WEEK
2020-10-27,ISL,GADM,ISL.1_1,Austurland,-0.09371,0.11849,full_february,DAY_OF_WEEK
2020-10-28,ISL,GADM,ISL.1_1,Austurland,-0.12436,0.12766,full_february,DAY_OF_WEEK
2020-10-29,ISL,GADM,ISL.1_1,Austurland,-0.09682,0.13415,full_february,DAY_OF_WEEK
2020-10-30,ISL,GADM,ISL.1_1,Austurland,0.05037,0.12261,full_february,DAY_OF_WEEK
2020-10-31,ISL,GADM,ISL.1_1,Austurland,0.01018,0.19439,full_february,DAY_OF_WEEK
2020-11-01,ISL,GADM,ISL.1_1,Austurland,-0.19211,0.27471,full_february,DAY_OF_WEEK
2020-11-02,ISL,GADM,ISL.1_1,Austurland,0.00358,0.15123,full_february,DAY_OF_WEEK
2020-11-03,ISL,GADM,ISL.1_1,Austurland,-0.22325,0.18597,full_february,DAY_OF_WEEK
2020-11-04,ISL,GADM,ISL.1_1,Austurland,-0.15844,0.14222,full_february,DAY_OF_WEEK
